	Unnamed: 0	title	text	travel_date	rating	location	label
594	594	Stunning Vistas, Lots of Culture & History	Must visit! Stunning vistas with interesting rock formations. Lots of history and culture. Enjoyed the frescoes.	2019-01	5	3	1
595	595	Like a fairy tale	We visited this places back in August, the weather was not too hot as we were expecting in Cappadocia, so it was very comfortable visiting all these open places.If you have the chance visit the place early morning as soon as it opens because then is extremely way too crowded and is difficult to enter to the churches inside the caves, or there is a line to enter die to the huuuuge groups they arrive around 12:00 pm.The place is amazing but if you dont like crowded places just come very early in the morning to avoid all the mass of tourists.	2018-08	5	3	1
596	596	Beautiful open air museum	Its huge place, having beautiful view, rich on history as well. However there are many places that is not allowed for photography. Recommended to go with tour guide since you will get an explanation about the history.	2018-02	5	3	1
597	597	Very interesting.	Rock formations in the area, I think it is worthy the ride.One of many touristics spots  in Cappadocia.	2018-09	4	3	1
598	598	amazing landscape	The landscape is amazing. Absolute nice to make a small walk. Good for photografing. one of the most beautiful areas on earth.	2018-06	5	3	1
599	599	Stunning Winter views	The area is covered in snow and the views are stunning. Peaceful and enjoyable with less crowds to enjoy all the scenery and history. Everyone is warm and friendly and willing to chat over a cup of tea.	2019-01	5	3	1
600	600	Local Guide to Goreme and Dervish Dances Info	Incredible place for hiking and sightseeing. Best if combined with the underground city in Kaymakli and Dervish ceremony. We hired a local, certified guide Zafer Hoca. He is retired English teacher, very knowlageble and nice.His number is 05367260968. He directed us to the Dervis Evi, a small place of worship Southeast exit from Goreme for the authentic performance (not a restaurant). Euro 10 pp. Starts at 6 pm, after the ceremony they dance for a while and let you take pictures. Tel. 90 384 343 20 80, 90 532 486 32 54.	2019-01	5	3	0
601	601	Must visit	The pointy mountain are so awesome... Just magical as it it's placed... It's a must visit place.. They have red tour n green tour.. This is part of red.. With us aprox 32$pp with lunch open air museum and pottery work shop	2018-12	5	3	1
602	602	Special place	It is the place I wanted to see from some time.It was like in my expectation:strange shapes of rocks turns into places to live. I admired once again the skills of ancient people to find solutions for survive in very difficult circumstances and climatic conditions.And I appreciated the well preserved area of GoremeNational Park.	2018-11	5	3	1
603	603	Trip to Turkey with Mr.Osman Ozmen	We went on 10 days 7 nite to Eastern Turkey. It was a package tour organised by Chan brothers.The tour guide was Mr.Osman Ozmen.It was winter time and our !st time to Turkey and 1St winter exprience.The trip was made memorable by exprienced and knowledgeable tour guide who planned the trip well.Ensure we could have well exprienced in all our sites we visited.Always there to guide us.We visited Istanbul, the place for the famous Blue Mosque,Hippodrome, Tokapi palace, the grand bazaar and Spice bazaar.The trip to Bosphorus Cruise was organised at the right time in the evening. It was a lovely sight.Cappadocia was a fairy tale come true, with the beautiful 29 rock-cut churches .Pamukkale where u can have termal bath, which is very refreshing.It also looks like we are in the mid of the clouds.Canakkale looks like a beautiful island surronded by sea and beaches.Thank you Mr.Osman to be patient and understanding to show us the beauty of Eastern Turkey.A good guide is important for a dream come true.Mr.Osman has all the good qualities of a good guide.Always punctual, Strong communication skills, Personable ad outgoing, Improvisational skills,The good knowledge of the places and Passion for theeir city which made our trip success. We will definetly visit turkey again	2018-12	5	3	1
604	604	Must to see when in Cappadocia.	We were amazed to see rock cut churches and how it must be colonised in old times. Well worth of 45 lira spent as admission fees and 2-3 hours of time.Facility management should work there a bit more in snowy conditions as people were slipping due to hardened snow. There were no pavements or salt sprayed on roads to make safe walking around.	2018-12	4	3	0
605	605	Amazing Rock Formation	The Open Air Museum is walking distance from Goreme downtown. As of writing January 2019, ticket price at 45TL. Opens at around 8am. 1-2 hours is enough to see the place. The place is nice to see in winter and have a different view of these rock formation. A must see in Cappadocia.	2019-01	5	3	1
606	606	A must visit when in Cappadocia	We did horse riding through the national park and just loved it. The park is a must visit for the amazing landscape and horizons. The best views and sights of Cappadocia are all within the park	2018-12	5	3	1
607	607	Marvelous!!	Just marvelous!! Seeing creations like these reminds you of our Great Creator and His marvelous creations!!A must see!!	2019-01	5	3	1
608	608	Amazing	If you manage to get to this part of the world goreme open air museum is something that should not be missed the 45lirs entrance fee is great value, also one in you should pay the extra 15lira entrance fee into the dark church, the 12 century frescos are amazing and look as if they were painted yesterday	2019-01	5	3	0
609	609	Nice place to visit - long crowd at the ticket selling point	The place is obviously nice but the queue for the tickets are very long and the guides are consistently breaking the queue to buy large numbers of tickets.	2018-12	3	3	1
